Designator,Mid X,Mid Y,Rotation,Layer
J1,146.2425,-92.7,0.0,top
J2,126.7425,-92.7,0.0,top
J3,206.2425,-92.7,0.0,top
J4,166.2425,-92.7,0.0,top
J5,186.2425,-92.7,0.0,top
L1,149.0,-54.24,-90.0,top
L2,129.0,-54.0,-90.0,top
L3,209.0,-53.995,-90.0,top
L4,169.0,-53.965,-90.0,top
L5,189.0,-53.965,-90.0,top
R1,158.0,-83.21,90.0,top
R2,138.0,-83.24,90.0,top
R3,218.0,-83.21,90.0,top
R4,178.0,-83.21,90.0,top
R5,198.0,-83.21,90.0,top
