Designator,Mid X,Mid Y,Rotation,Layer
C1,28.3625,-38.7388,180.0,top
C10,38.0589,-53.5642,0.0,top
C11,37.6625,-38.7333,0.0,top
C12,34.5813,-74.1021,180.0,top
C13,38.2813,-68.7381,0.0,top
C14,38.1964,-61.6642,0.0,top
C15,38.5188,-76.8021,0.0,top
C16,35.9625,-36.3333,180.0,top
C17,36.2589,-51.1443,180.0,top
C18,36.5813,-66.3381,180.0,top
C19,38.5,-44.3021,0.0,top
C2,28.3625,-44.8333,180.0,top
C20,38.7964,-59.3642,0.0,top
C21,39.1188,-74.1021,0.0,top
C22,40.5625,-36.1633,180.0,top
C23,40.8589,-51.0443,180.0,top
C24,41.1813,-66.1681,180.0,top
C25,45.0625,-36.3333,180.0,top
C26,45.3964,-51.2329,180.0,top
C27,46.0813,-66.2069,180.0,top
C28,52.1,-75.5833,0.0,top
C29,52.7,-47.9,180.0,top
C3,28.3625,-50.9279,180.0,top
C30,52.7,-52.95,0.0,top
C31,52.7,-77.8333,180.0,top
C32,52.1,-45.7,0.0,top
C33,52.1,-39.9,180.0,top
C34,52.1,-55.15,180.0,top
C35,52.1,-60.4333,0.0,top
C36,52.1,-70.5572,180.0,top
C37,52.7,-37.3716,0.0,top
C38,52.7,-62.6333,180.0,top
C39,52.7,-67.65,0.0,top
C4,28.3625,-57.0224,180.0,top
C40,74.15,-66.0833,270.0,top
C41,72.7,-48.8667,270.0,top
C42,72.7,-53.5354,270.0,top
C43,72.7,-58.2042,270.0,top
C44,77.4,-40.1333,90.0,top
C45,77.1374,-66.0833,270.0,top
C46,79.9548,-65.4833,270.0,top
C47,80.3633,-40.7583,90.0,top
C48,82.6022,-65.4833,270.0,top
C49,84.1817,-40.7583,90.0,top
C5,28.3625,-63.117,180.0,top
C50,81.375,-70.8333,180.0,top
C51,87.3971,-65.4833,270.0,top
C52,88.0,-40.8333,90.0,top
C53,95.3625,-39.5833,0.0,top
C54,95.3625,-41.8333,0.0,top
C55,95.3625,-44.1333,0.0,top
C56,98.25,-49.9,0.0,top
C57,98.25,-51.9,0.0,top
C58,98.2375,-54.4,0.0,top
C59,98.2375,-56.4,0.0,top
C6,28.3625,-69.2115,180.0,top
C60,98.25,-58.9,180.0,top
C61,98.2375,-60.9,180.0,top
C62,101.0,-63.15,0.0,top
C63,104.3,-61.3625,270.0,top
C64,105.25,-52.9,0.0,top
C65,104.65,-47.8333,90.0,top
C66,106.35,-61.3625,270.0,top
C67,113.4,-57.3333,270.0,top
C68,113.4,-66.3333,270.0,top
C69,115.3,-34.7333,90.0,bottom
C7,34.2589,-59.1642,180.0,top
C70,112.9,-34.7333,90.0,bottom
C71,109.2,-61.1625,90.0,bottom
C72,108.4,-77.2333,270.0,bottom
C73,108.3128,-71.9333,90.0,bottom
C74,106.75,-33.65,180.0,bottom
C75,91.1,-71.9958,90.0,bottom
C76,91.1,-77.3333,270.0,bottom
C77,65.25,-76.65,270.0,bottom
C78,74.4,-77.3333,90.0,bottom
C79,63.6,-36.3333,0.0,bottom
C8,33.9625,-44.2333,180.0,top
C80,63.6,-48.0333,0.0,bottom
C81,63.6,-60.1333,0.0,bottom
C82,105.25,-55.15,0.0,top
C9,37.9,-46.7333,0.0,top
D1,98.55,-73.8083,270.0,top
D2,101.65,-73.8083,270.0,top
D3,104.6,-73.8083,270.0,top
D4,107.9,-73.8083,270.0,top
J1,38.4,-28.8333,180.0,top
J10,80.825,-28.5833,90.0,top
J11,89.2,-27.5833,0.0,top
J12,102.7,-40.4733,180.0,top
J13,101.2,-28.2333,0.0,top
J14,113.9,-44.0833,90.0,top
J15,110.9,-49.5433,0.0,top
J16,115.65,-49.5433,0.0,top
J2,50.15,-28.8333,180.0,top
J3,57.9,-77.5833,90.0,top
J4,57.1,-53.275,180.0,top
J5,61.9,-28.8333,180.0,top
J6,67.9,-70.5833,90.0,top
J7,70.96,-35.5,90.0,top
J8,70.925,-39.2,90.0,top
J9,74.7,-28.4,270.0,top
R1,28.3325,-35.6915,180.0,top
R10,69.5,-53.7167,180.0,top
R11,69.5,-56.9,180.0,top
R12,69.5,-60.0833,180.0,top
R13,69.5,-63.2667,180.0,top
R14,79.9125,-33.1333,0.0,top
R15,79.9125,-34.7333,0.0,top
R16,84.9996,-65.2533,270.0,top
R17,88.075,-34.0583,270.0,top
R18,89.7945,-65.2533,270.0,top
R19,89.775,-34.0708,270.0,top
R2,28.3325,-41.7861,180.0,top
R20,91.9419,-65.2533,270.0,top
R21,94.0893,-65.2533,90.0,top
R22,98.6,-77.5833,90.0,top
R23,101.6,-77.5833,90.0,top
R24,100.9625,-59.65,90.0,top
R25,101.05,-50.9,270.0,top
R26,101.0,-55.4,270.0,top
R27,104.6,-77.5833,90.0,top
R28,105.3,-58.65,180.0,top
R29,107.9,-77.5833,90.0,top
R3,28.3325,-47.8806,180.0,top
R30,102.4,-43.5833,0.0,bottom
R31,103.8375,-66.9,180.0,bottom
R32,95.0,-51.65,270.0,bottom
R33,97.25,-62.9,0.0,top
R34,87.75,-70.4,180.0,bottom
R4,28.3325,-53.9751,180.0,top
R5,28.3325,-60.0697,180.0,top
R6,28.3325,-66.1642,180.0,top
R7,69.5,-44.1667,180.0,top
R8,69.5,-47.35,180.0,top
R9,69.5,-50.5333,180.0,top
U1,45.4,-43.0021,0.0,top
U2,45.4,-57.9045,0.0,top
U3,45.4,-72.8069,0.0,top
U4,83.9,-53.5333,90.0,top
U5,104.25,-77.15,0.0,bottom
U6,102.55,-33.9,270.0,bottom
U7,86.75,-77.15,0.0,bottom
U8,70.25,-77.4,0.0,bottom
X1,100.5,-46.4,180.0,bottom
