Designator,Mid X,Mid Y,Rotation,Layer
C1,119.9625,-54.805456,180.0,top
C10,129.2625,-54.8,0.0,top
C11,129.658891,-69.630858,0.0,top
C12,129.88125,-84.804779,0.0,top
C13,126.18125,-90.16875,180.0,top
C14,129.796391,-77.730858,0.0,top
C15,130.11875,-92.86875,0.0,top
C16,127.5625,-52.4,180.0,top
C17,127.858891,-67.210919,180.0,top
C18,128.18125,-82.404779,180.0,top
C19,130.1,-60.36875,0.0,top
C2,119.9625,-60.9,180.0,top
C20,130.396391,-75.430858,0.0,top
C21,130.71875,-90.16875,0.0,top
C22,132.1625,-52.23,180.0,top
C23,132.458891,-67.110919,180.0,top
C24,132.78125,-82.234779,180.0,top
C25,136.6625,-52.4,180.0,top
C26,136.996391,-67.299608,180.0,top
C27,137.68125,-82.273529,180.0,top
C28,143.7,-91.1,0.0,top
C29,144.3,-63.6,180.0,top
C3,119.9625,-66.994544,180.0,top
C30,144.3,-93.4,180.0,top
C31,143.7,-61.4,0.0,top
C32,143.7,-76.5,0.0,top
C33,143.7,-56.428414,180.0,top
C34,143.7,-71.6,180.0,top
C35,143.7,-86.623862,180.0,top
C36,144.3,-53.9,0.0,top
C37,144.3,-69.4,0.0,top
C38,144.3,-78.7,180.0,top
C39,144.3,-84.3,0.0,top
C4,119.9625,-73.089088,180.0,top
C40,165.75,-82.15,270.0,top
C41,164.3,-64.933334,270.0,top
C42,164.3,-69.602084,270.0,top
C43,164.3,-74.270834,270.0,top
C44,167.975,-56.2,90.0,top
C45,168.73741,-82.15,270.0,top
C46,171.55482,-81.55,270.0,top
C47,171.963333,-56.825,90.0,top
C48,174.20223,-81.55,270.0,top
C49,175.781666,-56.825,90.0,top
C5,119.9625,-79.183632,180.0,top
C50,172.975,-86.9,180.0,top
C51,178.99705,-81.55,270.0,top
C52,179.6,-56.9,90.0,top
C53,186.9625,-55.65,0.0,top
C54,186.9625,-57.9,0.0,top
C55,186.9625,-60.2,0.0,top
C56,187.875,-71.0,0.0,top
C57,188.0,-74.4,0.0,top
C58,191.25,-69.1125,90.0,top
C59,191.25,-73.65,90.0,top
C6,119.9625,-85.278184,180.0,top
C60,191.25,-77.9,90.0,top
C61,191.25,-82.4,270.0,top
C62,194.25,-69.15,90.0,top
C63,194.25,-73.65,90.0,top
C64,194.25,-77.9,90.0,top
C65,194.25,-82.4,270.0,top
C66,196.25,-63.9,90.0,top
C67,205.0,-73.4,270.0,top
C68,205.0,-82.65,270.0,top
C69,206.9,-50.8,90.0,bottom
C7,125.858891,-75.230858,180.0,top
C70,204.5,-50.8,90.0,bottom
C71,200.0,-93.3,270.0,bottom
C72,199.912774,-88.0,90.0,bottom
C73,182.7,-88.0625,90.0,bottom
C74,182.7,-93.4,270.0,bottom
C75,170.0,-91.15,270.0,bottom
C76,166.0,-93.4,90.0,bottom
C77,155.2,-52.4,0.0,bottom
C78,155.2,-64.1,0.0,bottom
C79,155.2,-76.2,0.0,bottom
C8,125.5625,-60.3,180.0,top
C9,129.5,-62.8,0.0,top
D1,190.15,-89.875,270.0,top
D2,193.25,-89.875,270.0,top
D3,196.2,-89.875,270.0,top
D4,199.5,-89.875,270.0,top
J1,130.0,-44.9,180.0,top
J10,192.8,-44.3,0.0,top
J11,205.5,-60.15,90.0,top
J12,202.5,-65.61,0.0,top
J13,207.25,-65.61,0.0,top
J2,141.75,-44.9,180.0,top
J3,149.5,-93.65,90.0,top
J4,153.5,-44.9,180.0,top
J5,159.5,-86.65,90.0,top
J6,162.0,-44.65,270.0,top
J7,172.425,-44.65,90.0,top
J8,180.8,-43.65,0.0,top
J9,194.3,-56.54,180.0,top
R1,119.9325,-51.758184,180.0,top
R10,161.1,-69.783335,180.0,top
R11,161.1,-72.966668,180.0,top
R12,161.1,-76.150001,180.0,top
R13,161.1,-79.333334,180.0,top
R14,171.5125,-49.2,0.0,top
R15,171.5125,-50.8,0.0,top
R16,176.59964,-81.32,270.0,top
R17,179.675,-50.125,270.0,top
R18,181.39446,-81.32,270.0,top
R19,181.375,-50.1375,270.0,top
R2,119.9325,-57.852728,180.0,top
R20,183.54187,-81.32,270.0,top
R21,185.689285,-81.32,90.0,top
R22,190.2,-93.65,90.0,top
R23,193.2,-93.65,90.0,top
R24,196.2,-93.65,90.0,top
R25,197.0,-69.15,90.0,top
R26,197.0,-73.65,90.0,top
R27,197.0,-77.9,90.0,top
R28,197.0,-82.4,270.0,top
R29,199.5,-93.65,90.0,top
R3,119.9325,-63.947272,180.0,top
R30,194.0,-59.65,0.0,bottom
R31,157.6,-69.8875,270.0,bottom
R32,157.6,-81.2875,270.0,bottom
R33,157.6,-58.2,270.0,bottom
R4,119.9325,-70.041816,180.0,top
R5,119.9325,-76.13636,180.0,top
R6,119.9325,-82.230904,180.0,top
R7,161.1,-60.233334,180.0,top
R8,161.1,-63.416667,180.0,top
R9,161.1,-66.6,180.0,top
U1,137.0,-59.06875,0.0,top
U10,159.8,-92.2,0.0,bottom
U2,137.0,-73.971139,0.0,top
U3,137.0,-88.873529,0.0,top
U4,153.8,-69.8,90.0,top
U5,153.8,-81.55,90.0,top
U6,153.8,-58.05,90.0,top
U7,175.5,-69.6,90.0,top
U8,193.587226,-92.2,0.0,bottom
U9,176.693613,-92.2,0.0,bottom
X1,191.5625,-63.9,180.0,bottom
